X:FY_Bushing-L1(N),Y:FY_Bushing-L1(N),Y:FY_Bushing-L2(N),Y:FY_Bushing-L3(N),Y:FY_Bushing-L4(N),Y:FY_Bushing-L5(N),Y:FY_Bushing-R1(N),Y:FY_Bushing-R2(N),Y:FY_Bushing-R3(N),Y:FY_Bushing-R4(N),Y:FY_Bushing-R5(N),Y:Pos1_Relative-ê¸°ë³µ?Œì „(deg),Y:Pos1_Relative-? íšŒ?Œì „(deg),Y:Pos_TY-?¸ì–‘ë¬?mm),Y:Pos_ROLL-?˜ë?ì²?deg),Y:Pos_PITCH-?˜ë?ì²?deg),Y:Pos_YAW-?˜ë?ì²?deg)
4.490253,437358.81,358385.91,264371.63,168420.93,83638.781,398653.08,310414.11,214010.09,122442.26,48711.855,6.73E-27,11.572583,7288.7034,-5.04E-05,-0.02891331,-0.000409998
4.500253,439847.59,360420.58,265205.69,167882.43,82130.301,400546.6,311305.08,213536.08,120809.16,46693.871,1.84E-27,11.619629,7288.7033,-5.19E-05,-0.027007635,-0.000415892
4.510253,434143.08,356066.93,263912.98,169963.75,86501.739,395150.52,308313.85,213934.69,124196.5,51282.729,7.59E-27,11.666749,7288.7059,-5.03E-05,-0.025125058,-0.000401221
4.520253,438284.09,359350.5,265143.25,168883.47,83792.282,398542.26,310013.3,213328.1,121599.48,47940.272,-2.11E-26,11.713943,7288.7053,-5.23E-05,-0.02327946,-0.000411179
4.530253,439706.15,360539.32,265674.93,168651.94,83009.322,399532.83,310437.15,212995.97,120636.08,46784.274,-1.26E-26,11.761212,7288.7056,-5.34E-05,-0.02148526,-0.000414439
4.540253,434417.46,356488.94,264444.09,170538.12,87026.233,394568.9,307708.44,213397.36,123789.09,51037.085,-2.53E-27,11.808554,7288.7081,-5.18E-05,-0.019755328,-0.000400901
4.550253,439101.11,360191.05,265796.61,169249.1,83879.824,398497.13,309704.52,212754.6,120866.45,47259.151,3.49E-26,11.85597,7288.7073,-5.40E-05,-0.018100308,-0.000412296
4.560253,439485.15,360549.69,266022.34,169303.58,83793.845,398619.53,309687.47,212572.66,120561.87,46941.842,-2.09E-27,11.903459,7288.708,-5.45E-05,-0.016530948,-0.000413001
4.570253,434757.94,356915.67,264891.34,170947.44,87346.465,394223.49,307291.62,212961.83,123392.46,50741.865,-2.62E-27,11.951022,7288.7103,-5.30E-05,-0.015055904,-0.000400962
4.580253,439796.01,360891.02,266316.77,169507.08,83895.756,398522.63,309497.23,212302.7,120257.39,46679.678,-1.84E-26,11.998658,7288.7094,-5.53E-05,-0.013681588,-0.000413332
4.590253,439201.83,360462.29,266245.53,169821.26,84459.185,397835.24,309075.08,212271.13,120578.57,47152.549,1.27E-26,12.046367,7288.7104,-5.53E-05,-0.012414201,-0.000411639
4.600253,435151.44,357335.76,265248.04,171190.49,87465.277,394109.43,307062.51,212632.5,123015.45,50407.397,-4.02E-28,12.09415,7288.7125,-5.39E-05,-0.011257532,-0.000401381
4.610253,440362.14,361443.65,266699.78,169657.38,83843.277,398614.2,309390.08,211974.86,119777.48,46206.884,-3.91E-26,12.142005,7288.7116,-5.62E-05,-0.01021328,-0.000414272
4.620253,438875.4,360293.52,266352.1,170201.96,84993.922,397193.7,308605.01,212085.88,120672.34,47400.455,4.17E-27,12.189933,7288.7129,-5.58E-05,-0.009282763,-0.000410396
4.630253,435586.17,357743.02,265517.01,171278.93,87399.557,394206.05,307006.16,212403.63,122661.43,50042.553,1.75E-27,12.237934,7288.7148,-5.46E-05,-0.008464804,-0.000402117
4.640253,440799.68,361851.97,266953.11,169711.43,83735.27,398756.87,309370.01,211762.43,119422.84,45839.947,2.99E-27,12.286007,7288.714,-5.69E-05,-0.007756464,-0.000415095
4.650253,438526.58,360065.19,266359.53,170455.88,85400.499,396693.14,308268.1,212001.07,120823.81,47668.074,1.86E-26,12.334152,7288.7157,-5.60E-05,-0.007154398,-0.000409301
4.660253,436052.4,358136.95,265710.59,171236.85,87179.28,394478.09,307094.34,212259.52,122328.01,49654.193,4.22E-27,12.38237,7288.7175,-5.50E-05,-0.006652929,-0.000403116
4.670253,441115.13,362128.24,267095.06,169691.59,83593.847,398925.78,309412.95,211646.29,119181.12,45572.729,1.19E-26,12.43066,7288.7168,-5.72E-05,-0.006245079,-0.000415778
4.680253,438177.27,359803.81,266294.19,170605.37,85694.305,396317.51,308042.28,211991.72,121008.89,47936.817,3.32E-26,12.479022,7288.7189,-5.60E-05,-0.005923602,-0.000408363
4.690253,436543.04,358522.67,265849.73,171098.99,86845.227,394878.5,307287.73,212175.91,122007.48,49246.9,-3.99E-27,12.527455,7288.7207,-5.53E-05,-0.005679269,-0.00040431
4.700253,441320.52,362292.76,267153.23,169629.37,83448.642,399088.25,309485.82,211598.59,119032.76,45394.525,1.95E-26,12.575961,7288.7204,-5.73E-05,-0.005502131,-0.000416298
4.710253,437849.98,359539.43,266189.43,170682.56,85901.368,396039.1,307895.25,212025.77,121200.07,48187.549,2.12E-26,12.624537,7288.7229,-5.58E-05,-0.00538222,-0.000407581
4.720253,437053.77,358910.14,265962.16,170907.96,86445.669,395352.32,307539.17,212122.07,121687.78,48823.054,2.62E-26,12.673186,7288.7246,-5.54E-05,-0.005308099,-0.000405628
4.730253,441432.53,362372.16,267162.04,169562.56,83334.098,399206.84,309549.67,211585.37,118952.84,45290.989,4.73E-27,12.721905,7288.7247,-5.73E-05,-0.005268236,-0.000416631
4.740253,437567.2,359304,266083,170726.06,86055.023,395822.4,307788.11,212066.91,121368.18,48401.324,2.09E-26,12.770696,7288.7276,-5.56E-05,-0.005251421,-0.000406941
4.750253,437582.8,359312.83,266079.76,170710.6,86032.37,395841.32,307797.7,212063.8,121354.15,48383.256,6.13E-27,12.819557,7288.7294,-5.56E-05,-0.005245566,-0.000406996
4.760253,441471.21,362397.11,267159.61,169531.63,83286.101,399243.18,309563.61,211569.87,118913.31,45245.277,1.98E-27,12.86849,7288.7299,-5.73E-05,-0.005239123,-0.000416758
4.770253,437350.36,359129.32,266013.88,170777.1,86191.996,395628.47,307679.54,212077.85,121484.44,48560.34,1.33E-26,12.917493,7288.7332,-5.55E-05,-0.005221229,-0.000406424
4.780253,438130.01,359745.73,266235.41,170553.97,85656.381,396288.64,308012.95,211966.7,120991.03,47927.077,1.53E-26,12.966567,7288.7349,-5.59E-05,-0.005180756,-0.000408343
4.790253,441458.5,362399.67,267184.14,169575.77,83338.398,399161.85,309488.83,211516.02,118885.51,45239.363,-8.89E-28,13.015711,7288.7359,-5.75E-05,-0.005107688,-0.000416664
4.800253,437218.44,359044.53,266018.81,170875.39,86348.399,395419.22,307529.98,212023.78,121522.76,48649.091,-2.40E-26,13.064926,7288.7395,-5.56E-05,-0.004993035,-0.000406009
4.810253,438695.81,360223.03,266459.51,170481.2,85364.025,396643.14,308139.32,211799.56,120584.32,47454.047,-1.53E-26,13.114211,7288.7412,-5.64E-05,-0.004828099,-0.000409605
4.820253,441416.39,362410.32,267270.26,169728.97,83519.204,398933.93,309292.53,211391.95,118842.75,45255.485,-2.83E-27,13.163566,7288.7426,-5.78E-05,-0.004605755,-0.000416345
4.830253,437186.42,359073.57,266128.82,171055.28,86556.048,395161.34,307305.46,211875.49,121462.02,48655.62,1.42E-26,13.212991,7288.7463,-5.60E-05,-0.004320166,-0.000405672
4.840253,439279.77,360755.64,266776.68,170527.69,85193.426,396863.05,308139.72,211537.46,120123.41,46964.696,1.55E-26,13.262485,7288.748,-5.71E-05,-0.003966228,-0.00041073
4.850253,441365.04,362455.19,267445.62,170016.58,83848.338,398539.91,308951.11,211172.99,118762.74,45277.569,-5.10E-27,13.31205,7288.7497,-5.83E-05,-0.00354072,-0.000415805
4.860253,437263.73,359232.79,266366.28,171342.42,86839.425,394829.27,306980.76,211612.17,121287.98,48572.663,2.03E-26,13.361683,7288.7534,-5.67E-05,-0.003041844,-0.000405396
4.870253,439879.32,361349.09,267202.91,170718.06,85171.822,396918.61,307988.46,211164.25,119602.94,46461.454,-2.52E-27,13.411387,7288.755,-5.82E-05,-0.002468818,-0.000411674
4.880253,441321.15,362553.68,267728.23,170452.74,84335.138,397971.67,308452.53,210843.95,118629.44,45292.481,-3.98E-27,13.461159,7288.757,-5.92E-05,-0.001822868,-0.000415056
4.890253,437453.09,359529.2,266742.65,171751.42,87213.493,394407.42,306541.5,211223.18,120994.74,48398.456,3.64E-27,13.511001,7288.7607,-5.78E-05,-0.001106623,-0.000405164
4.900253,440488.92,362002.12,267743.68,171064.09,85313.825,396793.81,307673.1,210674.18,119023.92,45949.201,2.29E-26,13.560911,7288.7621,-5.96E-05,-0.000323832,-0.00041241
4.910253,441296.71,362716.87,268124.86,171038.93,84977.326,397233.47,307797.45,210400.41,118434.26,45290.906,1.92E-26,13.61089,7288.7643,-6.04E-05,0.000519827,-0.000414122
4.920253,437750.05,359959.67,267257.39,172284.55,87682.481,393891.33,305985.38,210709.05,120585.28,48136.996,1.25E-26,13.660939,7288.7679,-5.92E-05,0.001417449,-0.000404964
4.930253,441099.87,362706.14,268393.23,171563.85,85620.72,396487.03,307195.2,210072.43,118394.05,45435.366,-1.66E-26,13.711055,7288.7692,-6.13E-05,0.002361102,-0.000412923
4.940253,441298.43,362947.02,268630.64,171763.77,85760.877,396341.99,306999.36,209848.95,118176.51,45267.731,1.14E-27,13.76124,7288.7715,-6.19E-05,0.003341182,-0.000413034
4.950253,438143.45,360511.29,267898.16,172931.74,88239.686,393287.83,305322.07,210081.2,120071.1,47797.66,-2.24E-27,13.811494,7288.7749,-6.09E-05,0.004347198,-0.000404791
4.960253,441700.69,363445.86,269135.13,172202.23,86080.855,396010.56,306569.73,209374.57,117727.14,44929.54,3.15E-27,13.861815,7288.776,-6.32E-05,0.005367894,-0.000413212
4.970253,441327.99,363238.14,269229.98,172604.07,86660.945,395325.27,306083.39,209206.23,117862.76,45221.897,1.51E-26,13.912205,7288.7785,-6.36E-05,0.006390757,-0.000411832
4.980253,438616.64,361162.79,268642.24,173671.81,88868.305,392614.26,304572.22,209360.76,119471.04,47394.218,-2.21E-28,13.962663,7288.7816,-6.29E-05,0.007402857,-0.000404645
4.990253,442278.15,364200.66,269944.01,172952.67,86671.112,395389.09,305823.46,208604.96,117041.93,44442.703,-9.29E-27,14.013188,7288.7827,-6.54E-05,0.008390892,-0.00041329
5.000253,441382.82,363577.44,269898.62,173527.14,87643.775,394220.72,305084.13,208497.1,117505.64,45155.772,1.17E-26,14.063781,7288.7852,-6.56E-05,0.00934084,-0.00041056
5.010253,439149.23,361886.89,269459,174474.73,89543.261,391896.65,303765.18,208576.33,118809.33,46943.416,5.45E-28,14.114441,7288.7882,-6.51E-05,0.010238808,-0.000404529
5.020253,442818.53,364946.79,270788.25,173780.07,87359.384,394657.17,304992.04,207794.25,116360.18,43986.235,-1.46E-26,14.165169,7288.7892,-6.76E-05,0.011071013,-0.00041318
5.030253,441457.33,363947.52,270606.49,174493.92,88669.512,393072.13,304042.51,207751.9,117121.91,45074.202,-1.42E-26,14.215964,7288.7918,-6.76E-05,0.011823545,-0.000409265
5.040253,439719.21,362653.05,270313.11,175304.9,90233.903,391167.02,302936.05,207761.08,118113.16,46463.374,-4.86E-27,14.266826,7288.7945,-6.74E-05,0.012483202,-0.000404455
5.050253,443308.9,365659.7,271633.29,174644.44,88107.902,393855.62,304116.45,206976.29,115704.62,43570.902,-2.38E-26,14.317755,7288.7955,-6.99E-05,0.013037391,-0.000412915
5.060253,441544.3,364328.82,271321.09,175462.81,89695.68,391926.05,303001.99,207003.31,116730.34,44983.428,1.21E-26,14.368751,7288.7982,-6.97E-05,0.013473984,-0.000407994
5.070253,440304.8,363430.33,271168.1,176124.85,90907.358,390459.81,302121.94,206949.46,117410.22,45972.041,-5.25E-28,14.419814,7288.8008,-6.97E-05,0.013782108,-0.000404434
5.080253,443738.25,366316.38,272445.03,175505.01,88877.113,393027.39,303238.71,206184.78,115096.8,43205.98,1.17E-26,14.470943,7288.8018,-7.21E-05,0.013951954,-0.000412532
5.090253,441636.12,364701.96,272010.87,176393.63,90681.047,390827.53,302004.49,206283.03,116349.44,44890.033,-1.20E-26,14.522138,7288.8046,-7.16E-05,0.013974714,-0.000406792
5.100253,440886.02,364189.99,271989.71,176899.13,91532.222,389807.96,301358,206173.89,116726.3,45485.905,-5.21E-27,14.5734,7288.8069,-7.19E-05,0.013843277,-0.000404478
5.110253,444098.16,366897.29,273193.08,176324.3,89629.742,392213.05,302397.71,205449.99,114555.18,42898.605,3.55E-27,14.624728,7288.808,-7.42E-05,0.013551963,-0.000412067
5.120253,441725.8,365049.87,272648.31,177251.4,91589.441,389816.03,301086.43,205618.62,115995.52,44800.049,2.79E-26,14.676122,7288.8109,-7.35E-05,0.013096501,-0.000405697
5.130253,441445.77,364907.54,272749,177597.93,92082.138,389239.01,300673.71,205461.65,116083.28,45019.037,-5.75E-27,14.727582,7288.8131,-7.38E-05,0.012474619,-0.000404596
5.140253,444383.24,367387.88,273853.42,177071.69,90334.543,391446.65,301625.29,204795.95,114093.64,42653.363,6.03E-27,14.779108,7288.8143,-7.59E-05,0.011685696,-0.000411554
5.150253,441807.75,365359.38,273212.46,178009.52,92393.089,388921.64,300275.38,205030.96,115681.03,44718.243,1.64E-26,14.830699,7288.8173,-7.50E-05,0.010730765,-0.000404735
5.160253,441970.5,365564.32,273424.66,178200,92538.829,388771.7,300089.71,204832.54,115497.65,44582.471,5.84E-27,14.882356,7288.8194,-7.56E-05,0.009612977,-0.00040479
5.170253,444591.33,367779.63,274410.45,177726.2,90969.308,390752.34,300943.3,204238.37,113720.35,42472.078,1.16E-27,14.934078,7288.8208,-7.75E-05,0.00833718,-0.000411018
5.180253,441878.36,365622.43,273690.71,178651.98,93075.025,388162.55,299587.69,204532.39,115413.43,44647.595,-2.12E-26,14.985865,7288.8239,-7.64E-05,0.006909932,-0.000403923
5.190253,442450.61,366148.34,274004.52,178694.63,92894.151,388413.79,299615.78,204297.3,114979.58,44183.862,7.31E-27,15.037717,7288.8259,-7.71E-05,0.005339823,-0.000405056
5.200253,444723.52,368070.51,274858.03,178278.1,91522.72,390142.37,300361.86,203783.41,113437.28,42353.734,-1.24E-27,15.089634,7288.8274,-7.87E-05,0.003637002,-0.000410476
5.210253,441936.44,365836.76,274079.7,179174.47,93630.265,387543.72,299027.42,204125.87,115194.54,44588.923,-6.66E-27,15.141616,7288.8305,-7.74E-05,0.001813187,-0.000403265
5.220253,442880.58,366654.78,274486.19,179082.38,93150.9,388161.21,299250.09,203857.03,114532.6,43827.373,-2.05E-26,15.193663,7288.8325,-7.83E-05,-0.000118157,-0.000405379
5.230253,444784.23,368265.16,275199.76,178729.25,91994.831,389616.61,299879.08,203427.63,113240.13,42294.491,1.66E-27,15.245774,7288.8342,-7.96E-05,-0.002142314,-0.000409932
5.240253,441983.53,366006.08,274385.32,179584.17,94065.584,387057.37,298586.71,203805.12,115020.48,44540.679,-4.71E-27,15.29795,7288.8374,-7.83E-05,-0.004243334,-0.000402753
5.250253,443259,367085.78,274876.74,179374.64,93322.278,387998.77,298979.86,203503.7,114153.83,43513.763,1.63E-26,15.35019,7288.8393,-7.92E-05,-0.006403968,-0.000405739
5.260253,444781.13,368374.52,275448.29,179092.23,92396.143,389163.75,299482.2,203158.74,113118.81,42287.806,-5.08E-28,15.402494,7288.8411,-8.03E-05,-0.008606183,-0.000409383
5.270253,442024.08,366139.83,274621.78,179898.36,94397.986,386684.76,298247.41,203555.77,114882.17,44498.943,3.15E-27,15.454862,7288.8443,-7.89E-05,-0.010831189,-0.000402369
5.280253,443588.3,367449.79,275191.42,179591.94,93430.122,387902.3,298783.24,203221.55,113834.84,43240.701,1.09E-26,15.507293,7288.8461,-8.00E-05,-0.013059476,-0.00040611
5.290253,444724.97,368414.98,275623.73,179388.23,92745.47,388763.8,299149.92,202957.46,113058.4,42324.723,3.65E-28,15.559789,7288.848,-8.08E-05,-0.015271321,-0.000408822
5.300253,442065.21,366252.18,274809.93,180142.05,94652.105,386399.25,297983.8,203357.29,114766.38,44457.712,1.02E-26,15.612348,7288.8512,-7.94E-05,-0.017446821,-0.000402092
5.310253,443874.23,367760.2,275451.64,179761.36,93502.175,387841.69,298632.23,202989.31,113562.99,43003.332,-1.24E-26,15.664971,7288.8528,-8.06E-05,-0.019566005,-0.000406461
5.320253,444629.04,368406.97,275751.37,179644.08,93066.932,388391.47,298855.61,202799.85,113040.63,42394.392,6.46E-27,15.717656,7288.8548,-8.11E-05,-0.021609308,-0.000408237
5.330253,442116.08,366360.51,274974.67,180344.75,94856.931,386169.91,297765.97,203185.6,114657.29,44409.518,-2.23E-27,15.770405,7288.8577,-7.98E-05,-0.023557597,-0.000401896
5.340253,444124.84,368033.56,275682.21,179913.17,93568.8,387784.5,298496.09,202782.92,113323.2,42795.119,-1.44E-27,15.823218,7288.8591,-8.11E-05,-0.025392334,-0.000406766
5.350253,444508.21,368373.01,275858.78,179888.83,93386.495,388019.89,298570.92,202660.29,113045.71,42484.876,6.77E-27,15.876093,7288.861,-8.15E-05,-0.027095986,-0.000407615
5.360253,442186.69,366483.24,275141.99,180536.99,95042.293,385965.27,297563.42,203015.96,114538.44,44346.402,-3.58E-27,15.92903,7288.8637,-8.02E-05,-0.028652045,-0.000401757
5.370253,444349.22,368287.21,275908.22,180077.31,93659.521,387699.6,298344.92,202578.56,113100.05,42608.913,1.26E-26,15.982031,7288.8647,-8.16E-05,-0.030045193,-0.000406997
5.380253,444377.59,368335.34,275972.57,180150.04,93728.519,387624.25,298269.31,202514.37,113054.36,42584.204,-3.75E-27,16.035094,7288.8664,-8.18E-05,-0.031261644,-0.000406949
5.390253,442286.32,366637.34,275335.72,180746.7,95235.487,385756.74,297348.46,202825.92,114394.87,44261.101,-1.63E-27,16.088219,7288.8687,-8.08E-05,-0.032289137,-0.000401653
5.400253,444555.84,368536.79,276151.81,180279.83,93799.798,387560.39,298152.98,202355.44,112879.81,42438.111,1.02E-26,16.141406,7288.8694,-8.23E-05,-0.033117075,-0.000407134
5.410253,444250.93,368313.44,276115.33,180450.45,94112.671,387184.82,297929.23,202341.71,113049.93,42681.552,1.76E-27,16.194656,7288.8708,-8.23E-05,-0.033736798,-0.000406233
5.420253,442421.89,366835.89,275574.58,180996.04,95458.382,385521.48,297099.18,202597.92,114215.14,44148.277,-4.70E-28,16.247968,7288.8726,-8.14E-05,-0.034141513,-0.000401566
5.430253,444751.15,368793.99,276429.34,180539.89,94008.319,387347.45,297901.43,202098.29,112652.31,42277.745,-8.92E-27,16.301341,7288.8728,-8.30E-05,-0.034326407,-0.000407162
5.440253,444139.11,368321.78,276302.89,180805.21,94551.492,386689.28,297536.58,202128.18,113020.09,42768.36,-2.14E-26,16.354776,7288.8739,-8.28E-05,-0.03428883,-0.000405467
5.450253,442596.53,367086.02,275869.69,181298.95,95725.208,385244.46,296801.62,202321.33,113992.87,44005.518,-2.44E-28,16.408273,7288.8751,-8.22E-05,-0.034028161,-0.000401481
5.460253,444938.41,369064.77,276749.33,180867.58,94295.047,387050.36,297580.29,201799.11,112412.28,42125.26,1.23E-26,16.461831,7288.8749,-8.38E-05,-0.033545876,-0.000407074
5.470253,444048.94,368368.23,276542.58,181220.07,95048.805,386134.18,297086.28,201867.4,112958.15,42839.131,6.21E-27,16.51545,7288.8757,-8.36E-05,-0.032845643,-0.000404659
5.480253,442808.83,367387.77,276223.24,181659.59,96041.195,384919.73,296451.09,201993.58,113727.69,43833.876,-1.45E-27,16.569131,7288.8764,-8.31E-05,-0.031933117,-0.000401391
5.490253,445117.17,369348.63,277111.36,181262.74,94660.161,386668.72,297189.44,201458,112159.95,41980.85,-2.70E-27,16.622872,7288.8758,-8.48E-05,-0.030815956,-0.000406867
5.500253,443982.75,368453.5,276832.49,181690.68,95599.057,385525.57,296582.83,201561.3,112863.45,42891.761,-1.72E-26,16.676674,7288.8762,-8.44E-05,-0.029503842,-0.000403819
5.510253,443052.85,367734.01,276628.17,182071.99,96402.131,384550.88,296052.55,201620.42,113425.26,43637.818,3.71E-27,16.730538,7288.8765,-8.42E-05,-0.028008196,-0.00040129
5.520253,445283.6,369638.82,277506.29,181715.01,95093.992,386212.26,296738.64,201083.07,111900.85,41847.258,6.78E-27,16.784461,7288.8756,-8.59E-05,-0.026342157,-0.00040655
5.530253,443938.77,368571.59,277162.05,182203.1,96187.653,384878.66,296039.96,201219.66,112741.02,42927.29,-7.60E-27,16.838446,7288.8757,-8.54E-05,-0.024520531,-0.000402965
5.540253,443319.02,368111.46,277069.25,182520.89,96794.899,384150.64,295619.95,201215.09,113096.5,43424.579,-3.77E-27,16.89249,7288.8756,-8.54E-05,-0.022559434,-0.000401184
5.550253,445431.35,369923.57,277917.59,182205.15,95577.983,385699.93,296246.4,200689.33,111644.86,41729.11,-2.78E-28,16.946595,7288.8745,-8.71E-05,-0.020476256,-0.000406138
5.560253,443912.11,368711.3,277513.72,182735.37,96792.266,384216.65,295479.21,200858.77,112600.4,42949.156,-1.27E-26,17.00076,7288.8745,-8.65E-05,-0.018289543,-0.000402118
5.570253,443595.62,368502.63,277525.09,182983.66,97199.004,383739.48,295174.6,200796.7,112756.1,43203.098,3.59E-27,17.054985,7288.8741,-8.66E-05,-0.016018585,-0.00040108
5.580253,445552.97,370188.12,278323.68,182707.29,96086.635,385158.16,295738.02,200296.77,111404.66,41631.939,-1.03E-27,17.109269,7288.8728,-8.82E-05,-0.013683388,-0.000405652
5.590253,443896.33,368858.4,277865.5,183260.2,97385.062,383568.66,294927.6,200499.26,112453.99,42962.116,-2.28E-27,17.163613,7288.8728,-8.75E-05,-0.011304503,-0.000401305
5.600253,443870.49,368888.23,277970.96,183433.09,97589.01,383343.31,294742.67,200387.81,112420.56,42982.757,6.89E-27,17.218017,7288.8722,-8.78E-05,-0.008902578,-0.000400994
5.610253,445641.37,370417.04,278700.82,183192.12,96590.317,384618.06,295242.69,199927.84,111193.86,41561.103,1.45E-27,17.27248,7288.8709,-8.93E-05,-0.006498365,-0.000405122
5.620253,443885,368998.06,278194.05,183748.19,97935.703,382966.7,294414.59,200163.42,112314.99,42971.099,1.27E-26,17.327003,7288.8709,-8.85E-05,-0.004112507,-0.000400557
5.630253,444132.61,369249.65,278381.96,183840.87,97937.715,382990.35,294351.94,200011.65,112106.18,42772.212,-7.23E-27,17.381584,7288.8701,-8.90E-05,-0.001765087,-0.000400944
5.640253,445691.14,370596.44,279026.28,183630.44,97058.722,384111.91,294789.99,199604.55,111025.03,41520.847,-1.94E-28,17.436225,7288.869,-9.03E-05,0.000524314,-0.000404578
5.650253,443872.96,369117.11,278477.74,184171.46,98414.868,382442.12,293968.6,199872.33,112195.48,42980.21,1.72E-27,17.490924,7288.8689,-8.94E-05,0.002736849,-0.000399904
5.660253,444373.24,369571.11,278736.06,184181.23,98219.779,382707.29,294028.2,199689.24,111827.12,42578.517,1.34E-26,17.545682,7288.8681,-8.99E-05,0.004854841,-0.00040095
5.670253,445699.31,370715.93,279281.21,183996.85,97464.597,383669.19,294406.23,199345.73,110908.07,41513.631,-5.96E-28,17.600499,7288.867,-9.10E-05,0.006861641,-0.000404052
5.680253,443857.13,369205.83,278699.5,184507.19,98797.938,382021.6,293613.33,199643.1,112104.75,42992.076,1.07E-26,17.655374,7288.867,-9.00E-05,0.008741884,-0.000399373
5.690253,444586.41,369841.17,279016.71,184434.34,98415.374,382515.34,293791.66,199436.74,111593.95,42406.638,1.25E-26,17.710308,7288.8661,-9.07E-05,0.010481858,-0.000401028
5.700253,445665.71,370769.82,279453.06,184273.03,97787.333,383312.63,294110.94,199164.45,110848.84,41539.811,-1.27E-28,17.7653,7288.8651,-9.16E-05,0.012069288,-0.000403571
5.710253,443836.78,369259.08,278848.96,184740.64,99068.386,381723.39,293364.53,199486.59,112048.1,43007.552,9.31E-27,17.820349,7288.8651,-9.05E-05,0.013493587,-0.000398984
5.720253,444769.02,370053.62,279214.8,184589.19,98513.384,382426.63,293653.83,199263.32,111412.64,42259.336,1.05E-26,17.875457,7288.8641,-9.12E-05,0.014746146,-0.000401187
5.730253,445592.87,370757.8,279537.25,184450.28,98015.929,383054.81,293914,199066.2,110848.42,41597.627,-4.93E-28,17.930622,7288.8632,-9.19E-05,0.015820031,-0.000403152
5.740253,443813.3,369276.81,278923.84,184867.38,99220.411,381554.29,293227.45,199405.73,112026.16,43025.765,4.79E-27,17.985845,7288.8632,-9.08E-05,0.016710224,-0.000398747
5.750253,444920.43,370207.8,279329.79,184645.42,98513.691,382441.52,293615.36,199169.81,111284.08,42137.332,-1.12E-26,18.041126,7288.8621,-9.15E-05,0.017413819,-0.000401426
5.760253,445485.6,370685.06,279537.96,184531,98150.897,382895.95,293813.88,199047.85,110902.74,41683.41,2.90E-27,18.096464,7288.8613,-9.19E-05,0.017929627,-0.000402803
5.770253,443789.85,369263.98,278930.53,184894.38,99260.408,381507.88,293195.51,199394.83,112034.79,43044.361,-2.30E-27,18.151859,7288.8611,-9.08E-05,0.018258415,-0.000398657
5.780253,445042.08,370308.35,279369.94,184614.12,98428.163,382547.42,293665.05,199148.26,111204.1,42039.603,8.00E-27,18.207311,7288.86,-9.16E-05,0.018402982,-0.000401732
5.790253,445350.57,370561.93,279468.08,184529.04,98204.808,382823.16,293797.2,199097.51,111002.83,41791.899,-4.92E-27,18.26282,7288.8591,-9.18E-05,0.018367702,-0.000402517
5.800253,443770.85,369230.18,278883.73,184839.87,99207.006,381564.42,293250.32,199439.74,112065.36,43059.85,-2.35E-27,18.318387,7288.8589,-9.07E-05,0.018158745,-0.000398698
5.810253,445137.03,370364.72,279351.73,184517.18,98280.176,382719.21,293780.43,199182.44,111163.96,41963.727,-1.76E-26,18.374009,7288.8576,-9.15E-05,0.017784043,-0.000402078
5.820253,445195.89,370403.21,279348.35,184468.62,98201.368,382811.45,293839.71,199195.43,111135.44,41916.586,2.96E-28,18.429689,7288.8568,-9.15E-05,0.017252785,-0.000402276
5.830253,443761.56,369188.75,278805.28,184731.97,99089.633,381692.36,293363.15,199519.07,112105.54,43067.969,9.90E-28,18.485424,7288.8564,-9.04E-05,0.016575628,-0.000398838
5.840253,445209.58,370390.22,279298.48,184385.58,98102.702,382921.37,293929.64,199249.3,111151.21,41906.215,-1.58E-27,18.541216,7288.855,-9.13E-05,0.015764555,-0.000402428
5.850253,445030.72,370227.14,279205.61,184382.24,98173.117,382826.28,293908.6,199315.69,111284.02,42050.084,-2.34E-27,18.597065,7288.8542,-9.11E-05,0.014832352,-0.000402051
5.860253,443767.74,369155.73,278722.31,184606.12,98945.787,381851.38,293497.61,199606.13,112140.44,43064.072,9.48E-28,18.652969,7288.8536,-9.02E-05,0.013792812,-0.000399038
5.870253,445264.93,370400.91,279238.22,184256.45,97935.196,383111.43,294074.5,199321.19,111150.86,41862.869,7.18E-27,18.708929,7288.8522,-9.11E-05,0.012660506,-0.000402738
5.880253,444864.84,370054.08,279070.54,184307.46,98158.056,382827.23,293965.93,199428.72,111430.09,42184.542,6.07E-27,18.764945,7288.8513,-9.08E-05,0.011450266,-0.000401809
5.890253,443795.14,369148.38,278664.66,184501.73,98817.338,381996.5,293613.28,199671.54,112154.04,43043.552,3.90E-28,18.821016,7288.8506,-9.00E-05,0.010177397,-0.00039925
5.900253,445308.8,370414.09,279200.96,184169.47,97819.687,383244.27,294174.36,199368.62,111146.94,41829.185,-6.33E-27,18.877143,7288.849,-9.09E-05,0.008857374,-0.000402961
5.910253,444708.11,369904.85,278974.69,184283.12,98195.627,382772.5,293972.54,199504.19,111554.91,42312.148,5.65E-28,18.933325,7288.8481,-9.05E-05,0.007505366,-0.000401511
5.920253,443848.98,369183.48,278661.92,184458.23,98746.354,382082.59,293669.84,199686.29,112130.84,43002.362,-1.33E-28,18.989563,7288.8472,-8.99E-05,0.006136465,-0.000399429
